customer_id,customer_name,email,country,state,city,address,credit_score,income,debt_to_income_ratio,risk_tolerance,employment_status,credit_utilization_ratio,default_probability
4554,Philip Rasmussen,bauermatthew@example.com,United States,Florida,East Tonyaview,98668 Cassandra Loaf Suite 864,718,144838,0.29,Medium,Retired,0.12,0.0309
4555,Helen Conrad,timothy12@example.org,United States,Ohio,Hamiltonshire,70119 Debbie Fork,760,93740,0.38,Medium,Self-employed,0.08,0.118
4556,Morgan Clark,rebeccawatson@example.net,United States,Ohio,Seanfort,92271 Huang Mountains,769,38714,0.05,High,Employed,0.07,0.0863
4557,Mikayla Wilson,faulknerallison@example.org,United Kingdom,,East Davidmouth,37753 Eric Harbor Suite 943,715,59344,0.34,Medium,Unemployed,0.56,0.01
4558,Angela Hamilton,jessica50@example.net,United States,California,North Michael,421 Black Path Apt. 005,514,184138,0.67,Medium,Student,0.51,0.3773
4559,Timothy Hunt MD,catherine28@example.net,United States,Texas,Kellymouth,8106 Alan Orchard Apt. 182,462,275518,0.37,Medium,Employed,0.87,0.5238
4560,Gabriela Gallagher,darrellholmes@example.org,United States,Pennsylvania,Norrisbury,2943 Christian Greens Suite 493,820,73681,0.29,Medium,Retired,0.17,0.0321
4561,Logan Newton,xblair@example.com,United States,Texas,Jonathanport,987 Stokes Points Suite 099,706,15000,0.77,Low,Employed,0.6,0.0691
4562,Taylor Woodard,christophermorse@example.net,Germany,,West Joseph,77230 Jordan Hill Apt. 620,555,75949,0.41,Medium,Self-employed,0.26,0.2861
4563,Erin Owens,collinslisa@example.org,United States,North Carolina,North Michael,616 Pamela Burg Suite 035,803,126474,0.05,Low,Employed,0.24,0.1683
4564,Michelle Williams,smithdaniel@example.net,United States,North Carolina,Port Zacharyborough,28328 Alex Island,725,71661,0.38,High,Employed,0.29,0.1988
4565,Randy Liu,carlsonethan@example.org,United States,Michigan,Paulburgh,24222 Garcia Mill Apt. 366,709,107067,0.37,Medium,Employed,0.35,0.1189
4566,Evan Dudley,christina05@example.com,United States,North Carolina,West Jamesshire,23715 Micheal Walk,780,79670,0.32,Medium,Employed,0.18,0.3408
4567,Elizabeth Coffey,cassandra28@example.net,United States,Georgia,Larsonbury,515 Kennedy Garden,705,22298,0.4,Medium,Employed,0.4,0.1776
4568,David Morales,douglas03@example.com,United States,Ohio,Staffordborough,1280 Soto Villages Apt. 913,695,29466,0.3,Medium,Employed,0.41,0.1899
4569,Philip Gibbs,osborncristian@example.org,United States,North Carolina,East Mike,547 Ronnie Harbor Apt. 748,723,46308,0.05,Medium,Self-employed,0.41,0.165
4570,Charles Carroll,gmclean@example.net,United States,Texas,Lake Richard,635 Douglas Greens,709,140411,0.27,Medium,Retired,0.46,0.2262
4571,Charles Trujillo,andersoncharles@example.org,United States,Florida,Smithborough,492 Joseph Walks,821,32444,0.05,Low,Employed,0.2,0.178
4572,Rachel Mueller,brian24@example.net,United States,California,Garcialand,4204 Lee Shores,773,86225,0.37,Low,Retired,0.02,0.1825
4573,Jessica Robinson,bsalas@example.com,United States,Ohio,North Erica,9538 Albert Gardens,762,76340,0.18,Low,Employed,0.14,0.01
4574,Olivia Bell,hensleyjulie@example.com,United States,California,Millerland,5661 Cheryl Mall Apt. 107,645,212980,0.71,Low,Retired,0.48,0.2263
4575,Eddie Fuller,rgarcia@example.net,United States,Texas,Farmerview,61485 Hamilton Vista Apt. 081,590,57910,0.57,High,Employed,0.63,0.6031
4576,Timothy Sampson,christensenrenee@example.com,United States,North Carolina,New Keithmouth,1568 Austin Springs,788,15000,0.15,Medium,Retired,0.01,0.01
4577,Jennifer Moran,yperez@example.net,United States,North Carolina,North Deborah,8630 Alice Plaza,693,100458,0.4,Low,Self-employed,0.53,0.0656
4578,Holly Moore,jeffrey29@example.com,Japan,,Larrytown,13035 Kim Way Suite 723,716,331188,0.24,Low,Employed,0.36,0.09
4579,Cathy Rowland MD,gary44@example.org,United States,Ohio,North Karenfurt,11327 Clark Dam,641,105863,0.43,Medium,Employed,0.64,0.2095
4580,Karl Woods,michael20@example.com,United States,Pennsylvania,South Ryanshire,884 Edwards Estates Suite 305,768,31884,0.08,Medium,Unemployed,0.03,0.1645
4581,Angela Meyer,gregorymills@example.com,United States,California,South Patriciatown,2676 Strickland Port Suite 605,688,25196,0.48,Medium,Retired,0.2,0.2707
4582,Kathleen Taylor,jonwall@example.com,United States,Georgia,Lake Derekmouth,8593 Charles Road,706,27934,0.2,Medium,Employed,0.24,0.0879
4583,John Gardner,crawforddonald@example.net,United States,California,Stephaniefurt,8898 Miller Key,728,297345,0.41,High,Employed,0.03,0.1508
4584,Kristin Ortiz,cannonpaula@example.org,United States,North Carolina,New Philipmouth,0415 Michael Path,359,46080,0.68,Low,Retired,0.47,0.7478
4585,Richard Mack,brianguerra@example.com,United States,North Carolina,East Terryburgh,93574 Valenzuela Pines,750,35238,0.2,Medium,Unemployed,0.3,0.2547
4586,Patricia Frazier,wujodi@example.net,United States,Ohio,West Sarahshire,58046 Gibson Club Apt. 872,411,52746,0.43,High,Employed,0.69,0.3978
4587,Lisa Keith,leepatrick@example.org,United States,Pennsylvania,Jamiemouth,9986 Trevor Park,610,46465,0.57,Low,Student,0.43,0.1154
4588,Michael Sellers,jennifer53@example.org,United States,Florida,Karentown,085 Jose Dam Suite 726,644,209844,0.84,Medium,Employed,0.36,0.2818
4589,Nicole Olsen,nadams@example.org,United States,Ohio,Hughesberg,769 John Run Suite 840,645,26593,0.46,Low,Unemployed,0.42,0.3103
4590,Benjamin Jackson,alexander84@example.com,United States,New York,Port Martin,1003 Kristi Island,489,153970,0.22,Medium,Self-employed,0.57,0.2177
4591,Ronald Green,sullivankristen@example.com,United States,Texas,New Christopher,58690 Hobbs Corner,754,66017,0.12,Low,Employed,0.31,0.1459
4592,Brandon Meyers,grantjohn@example.net,United States,California,East Claire,86370 Eric Meadows,623,157254,0.29,High,Employed,0.61,0.2396
4593,Kyle Brown,patriciawhite@example.net,United States,California,Acostafort,44682 Joseph Brook,790,212372,0.42,High,Self-employed,0.15,0.0837
4594,Teresa Hicks,walshmichael@example.com,Germany,,Port Amyfort,7957 Booth Cliffs,760,64076,0.33,High,Employed,0.09,0.2506
4595,Brandon Anderson,tuckeralexander@example.org,United States,Texas,New Samuel,7271 Danielle Hills,445,46534,0.38,Medium,Student,0.55,0.4504
4596,Leslie Collins,christopher49@example.net,United States,Florida,Clarkebury,350 Amanda Springs Suite 014,773,63129,0.15,High,Retired,0.18,0.0728
4597,Daniel Harris,woneill@example.net,United States,Michigan,Warrenmouth,669 Brown Road Apt. 277,708,55502,0.23,Medium,Employed,0.17,0.0458
4598,Alicia Watts,kristy35@example.org,United States,California,Julialand,0103 Mcdonald Manor Suite 869,619,15905,0.48,Medium,Student,0.4,0.1736
4599,Michael Clark,jacob21@example.net,United States,California,Briannaview,6458 Taylor Rapid Apt. 645,608,207312,0.36,Low,Employed,0.41,0.2239
4600,Diana Hernandez,elizabeth66@example.net,China,,Reeveston,1194 Hernandez Shoals,344,72884,0.55,Medium,Retired,0.51,0.7421
4601,Misty Wilson,ryandonovan@example.com,United States,Illinois,Stacymouth,40002 Linda Views,833,23612,0.34,Medium,Retired,0.14,0.1123
4602,Bradley Jones,vcampbell@example.net,United States,California,Woodschester,64997 Miller Hills,705,15000,0.23,Low,Student,0.01,0.0458
4603,Grace Guzman,lrollins@example.org,United States,Pennsylvania,Jonesburgh,314 Melissa Lights,647,15000,0.86,Medium,Employed,0.23,0.3124
4604,Richard Harris,shawjonathan@example.net,United States,Texas,East Michaelside,61504 Parker Neck Suite 390,714,110900,0.26,High,Employed,0.31,0.2499
4605,Melissa Rodriguez,grossrobert@example.com,United States,California,Lake Wandaton,2494 Amy Walk Suite 543,734,36490,0.29,Medium,Employed,0.39,0.0359
4606,Bradley Torres,blakesteven@example.net,United States,Florida,South Sheriville,472 Tiffany Mews Suite 117,695,41609,0.42,Medium,Employed,0.33,0.258
4607,Christopher Griffin,dawn04@example.net,United States,Florida,Jonesfort,11724 Frazier Turnpike Apt. 465,629,88479,0.54,High,Employed,0.36,0.3094
4608,Ryan Collier,johnjohnson@example.org,United States,New York,Lake Joshua,202 Howard Inlet,639,39622,0.11,Low,Retired,0.18,0.2828
4609,Travis Norris,wadenancy@example.org,Mexico,,Port Stevenfurt,47211 King Roads Suite 026,781,92708,0.28,High,Employed,0.32,0.0233
4610,Chase Bowen,efuller@example.com,France,,Mathisport,8971 Wright Mews Suite 009,700,64615,0.33,Medium,Employed,0.12,0.0416
4611,Alyssa Jones,jameslee@example.net,United States,Ohio,Hayestown,57510 Brenda Shoal,466,55977,0.6,Medium,Employed,0.5,0.4765
4612,Teresa Santiago,katie56@example.org,United States,California,New Vanessa,595 Ashley Islands Apt. 989,483,17014,0.78,Low,Employed,0.39,0.3863
4613,Martin Smith,christopher86@example.org,United States,Florida,Teresamouth,590 Matthew Trail,770,31076,0.34,Low,Self-employed,0.23,0.0932
4614,Philip Allen,brendacontreras@example.org,United States,Florida,South Henryburgh,76511 Johnson Ville Apt. 073,626,96957,0.27,Medium,Employed,0.14,0.2085
4615,John Powell,kgood@example.org,United States,Florida,Lake Andrewstad,04341 Jenna Curve Suite 479,698,34696,0.72,Medium,Employed,0.36,0.2333
4616,Nichole Cruz PhD,bakerjessica@example.net,United States,Texas,East Christopher,4815 Ramirez Locks,765,157046,0.18,Medium,Employed,0.16,0.1127
4617,Tara Greene,daniel16@example.org,United States,Florida,Meganchester,48971 Cook Creek,398,391257,0.67,Medium,Employed,0.5,0.734
4618,Monique Wilson,trevorlozano@example.org,United States,Ohio,Patrickbury,76652 Gordon Gateway,777,101225,0.19,Medium,Employed,0.14,0.101
4619,Elizabeth Davis,jenna66@example.net,Canada,,South Victoriaport,6902 Mccoy Locks Suite 450,784,197652,0.33,Medium,Retired,0.01,0.2581
4620,Jonathan Perez,burkescott@example.net,United States,New York,New Anna,52488 Tim Court,704,106572,0.5,High,Retired,0.44,0.2382
4621,Arthur Cook,jhunt@example.org,United States,California,Perezport,3908 Michael Skyway,767,39049,0.31,Medium,Employed,0.34,0.0683
4622,Justin Neal,ginalynch@example.com,United States,Florida,Lucasberg,96894 Simpson Crossroad Suite 260,442,70271,0.37,High,Employed,0.43,0.5251
4623,Alisha Carlson,ihodge@example.net,United States,California,Rodriguezfort,32909 Wilson Mill Apt. 884,695,299735,0.05,Low,Student,0.19,0.2245
4624,Victoria Scott,susan84@example.net,United States,Ohio,Sandraborough,277 Jason Knolls Apt. 948,625,39385,0.45,Medium,Employed,0.43,0.5143
4625,James Rogers,nmullins@example.com,United States,Pennsylvania,East Paul,576 Fuentes Pass Suite 340,767,26069,0.05,Medium,Employed,0.11,0.1749
4626,Lisa Johnson,twilliams@example.net,United States,Michigan,Staceyberg,322 Lewis Throughway Suite 947,768,24164,0.57,High,Employed,0.27,0.1625
4627,Makayla Torres,rodriguezbailey@example.net,United States,California,West Elizabethmouth,647 Tammie Motorway Apt. 707,699,50310,0.54,Medium,Retired,0.42,0.1719
4628,Hannah Orr,bradynatalie@example.net,United States,Ohio,Mariaview,655 Justin Stravenue,509,26828,0.5,Low,Unemployed,0.22,0.2116
4629,Stephen Hamilton,travis20@example.net,United Kingdom,,Lake Patrickhaven,188 Robert Meadows Suite 569,694,228482,0.16,Medium,Employed,0.42,0.1472
4630,Andrea Miller,april82@example.com,United States,Georgia,New Amy,781 Amanda Centers,451,71188,0.3,Low,Employed,0.69,0.3126
4631,Steven Boyer,gary76@example.net,United States,North Carolina,Port Anthonystad,362 Tanner Harbor,416,130272,0.33,Low,Self-employed,0.42,0.4974
4632,Joy Sparks DDS,timothy92@example.com,United States,California,Jeffreyberg,7730 James Meadow,834,47148,0.07,Medium,Unemployed,0.26,0.01
4633,Raymond Hutchinson,theresa73@example.net,United States,Ohio,East Curtisstad,051 Clements Mountain,770,24048,0.37,High,Retired,0.18,0.117
4634,David Preston,javiermahoney@example.org,Canada,,New Andreamouth,0731 Jane Spring,633,21004,0.28,Low,Self-employed,0.49,0.153
4635,Connie Morales,wsmith@example.net,United States,Florida,Bellchester,876 Michelle Path Suite 547,699,28958,0.46,Low,Retired,0.22,0.2065
4636,Allen Boyd,anamcmillan@example.com,United States,Florida,East Jared,6768 Eric Brook,769,79064,0.05,High,Employed,0.1,0.0883
4637,Valerie Lang,johntaylor@example.com,United States,Illinois,West Scott,108 Herman Circle,627,90753,0.33,Medium,Employed,0.43,0.4091
4638,Tara Stafford,mmckee@example.net,United States,Texas,West Joshua,5365 Leslie Lodge,763,97008,0.05,High,Employed,0.21,0.1366
4639,Kimberly Andrews,bradley26@example.net,United States,California,Jasminehaven,7656 Johnson Avenue Apt. 930,713,18197,0.33,Low,Employed,0.45,0.1552
4640,Amanda Church,omay@example.net,United States,Georgia,South Kyle,9484 Jesus Courts,398,59854,0.61,Medium,Self-employed,0.47,0.5689
4641,Matthew Cline,garrett42@example.net,United States,Pennsylvania,Lake John,77565 Colon Plain Suite 691,834,26348,0.37,Low,Retired,0.13,0.0236
4642,Sandra Hamilton,dhunt@example.com,United States,Texas,South Markview,5795 Samuel Lane,780,82551,0.22,High,Self-employed,0.01,0.2529
4643,Kathleen Miller,michael22@example.net,United States,Texas,Barbaraberg,4265 Savannah Springs Suite 621,830,87839,0.29,High,Self-employed,0.28,0.01
4644,Erik Flores,ksmith@example.org,United States,North Carolina,South Robert,766 Kevin Plaza Apt. 323,777,23441,0.33,High,Employed,0.21,0.01
4645,Dr. John Miller,wilcoxerin@example.org,United States,California,West Samuel,45409 Strickland Vista Apt. 301,688,129887,0.21,Low,Self-employed,0.31,0.2773
4646,Nicholas Miller,mspencer@example.com,United States,North Carolina,East Justinburgh,957 Larry Stravenue,764,388892,0.14,High,Employed,0.09,0.23
4647,Adam Rivera,lauren29@example.com,United States,New York,Youngfort,650 Steven Drive,703,116759,0.46,High,Self-employed,0.14,0.0549
4648,Caroline Zimmerman,wmathews@example.org,United States,New York,Allenhaven,18833 Bell Plaza,616,52561,0.32,Medium,Employed,0.57,0.2057
4649,Katrina Young,fisherpatricia@example.com,United States,California,Samanthaberg,6614 Angela Station,768,46479,0.05,Medium,Employed,0.26,0.01
4650,Cody Zuniga,amiller@example.com,United States,Texas,North Suzannefort,2275 Davis Prairie,771,50652,0.26,High,Employed,0.19,0.0437
4651,Jonathan Bean,dustin66@example.com,United States,California,Lisamouth,49443 Hicks Islands,795,32578,0.07,Medium,Employed,0.01,0.0184
4652,Mary Beasley,sgordon@example.net,United States,Florida,Dylanshire,939 Hannah Estate,610,73270,0.21,Low,Employed,0.63,0.1584
4653,Brooke Jacobson,amymacdonald@example.org,United States,California,North Derekborough,7873 Teresa Island Apt. 357,709,24082,0.42,High,Employed,0.12,0.0267
4654,Sophia Johnson,morganalexander@example.net,United States,Pennsylvania,Johnshire,04074 Brooke Parkway Suite 631,751,15000,0.31,Medium,Employed,0.36,0.01
4655,Dakota Lambert,wrightmorgan@example.com,China,,South Thomas,0276 Danielle Mountains Apt. 480,639,71373,0.27,High,Self-employed,0.67,0.3237
4656,Chelsea Francis,bmontgomery@example.org,United States,Florida,New Jared,564 Paul Ferry Apt. 906,765,60899,0.09,Medium,Self-employed,0.01,0.01
4657,Kelly Lewis,samuelbrown@example.org,United States,Illinois,East Geoffreyville,808 Martin Row,771,37913,0.42,Low,Student,0.19,0.1949
4658,Cheyenne Duncan,gregoryfisher@example.com,United States,North Carolina,Reidburgh,3837 Julia Islands Suite 998,698,21457,0.13,Medium,Self-employed,0.33,0.1411
4659,Robert Ferguson,christinaarnold@example.com,Canada,,Powersbury,47959 Amy Radial,716,75493,0.49,Medium,Employed,0.4,0.1003
4660,Patricia Orozco,joanne47@example.net,United States,Texas,New Jamie,959 Patton Crest,482,27115,0.13,Low,Retired,0.73,0.4147
4661,Kayla Bennett,ghumphrey@example.org,United States,Ohio,Port Josephmouth,189 Eric Canyon Apt. 818,705,53575,0.38,Medium,Employed,0.3,0.1643
4662,Matthew Brandt,angela83@example.org,United States,Texas,Port Sarahview,07057 Tyler Gateway,775,245727,0.39,Low,Employed,0.14,0.01
4663,Samantha Garcia,watkinsralph@example.net,United States,Texas,New Katherine,22032 Hurley Haven Apt. 813,479,100805,0.39,Medium,Self-employed,0.74,0.3028
4664,Jessica Sanchez,vegabryan@example.org,United States,North Carolina,Cochranfort,5130 Kennedy Track Apt. 338,510,20024,0.42,High,Employed,0.72,0.3671
4665,Courtney Jones,scott12@example.com,United States,Texas,Stephanieport,2937 Jennings Hill,638,21592,0.5,Medium,Employed,0.35,0.1383
4666,Karen Wright,nicolecannon@example.net,Canada,,Port Josephfort,418 Humphrey Prairie,614,67606,0.87,Medium,Retired,0.39,0.1084
4667,Daniel Mcbride DDS,oscott@example.org,United States,California,Amyview,128 Joy Orchard Apt. 105,819,19925,0.19,Medium,Retired,0.01,0.0733
4668,Jason Jimenez,chadmartinez@example.com,United States,California,Lake Julie,926 Pitts Lights,708,15000,0.28,Medium,Retired,0.33,0.01
4669,Alexandria Flynn,andrew73@example.org,United Kingdom,,Floreston,9771 Lewis Union Suite 917,704,91665,0.37,Medium,Employed,0.41,0.0752
4670,Amy Moses,kenneth62@example.com,United States,Texas,West Charlotteland,39746 Mendez Turnpike Apt. 464,714,77400,0.15,Medium,Retired,0.25,0.1315
4671,Aaron Orozco,angela63@example.org,United States,Florida,Port Michaelmouth,43381 Eric Run,391,85860,0.36,High,Self-employed,0.45,0.551
4672,Gerald Simmons,lewisrichard@example.com,United States,Texas,South Andrewfurt,697 Eric Springs,426,73897,0.15,Medium,Retired,0.62,0.3642
4673,Andrew White,thammond@example.org,United States,Pennsylvania,Lopezland,51609 Green Overpass Apt. 653,623,56826,0.42,High,Self-employed,0.18,0.3434
4674,Tyler Jacobs,jennifer05@example.com,United States,California,Joshuaview,187 Mary Mount,468,35250,0.66,High,Employed,0.77,0.3644
4675,Tommy Hernandez,zlee@example.org,United States,California,New Timothyborough,42354 Schwartz Falls Suite 086,759,90482,0.28,Low,Employed,0.03,0.0105
4676,Joshua Moore,vkelley@example.org,United States,New York,East Zachary,86502 Jessica Forges Suite 080,717,203598,0.17,Medium,Self-employed,0.3,0.3227
4677,Angela Bush,dana27@example.com,United States,North Carolina,Williamsbury,998 Patrick Squares Apt. 484,699,40095,0.39,High,Self-employed,0.24,0.3102
4678,Alejandro Jones,lindsey56@example.com,United States,Texas,South Hunter,1082 Jonathon Port Apt. 906,776,26460,0.23,High,Employed,0.28,0.0798
4679,Janice Ingram PhD,eric26@example.org,United States,Georgia,Markstad,826 Hannah Island Suite 250,357,24146,0.68,Medium,Self-employed,0.41,0.4957
4680,James Williams,vstewart@example.com,United States,Michigan,Bennettton,3732 Lindsey Falls,680,29929,0.6,Medium,Employed,0.29,0.1645
